repeat,patient_id,split,stratum
18,NA21109,train,SAS__M
18,HG03917,train,SAS__M
18,HG03850,train,SAS__M
18,HG03017,train,SAS__M
18,HG02648,train,SAS__M
18,HG03798,train,SAS__M
18,HG03708,train,SAS__M
18,NA21087,train,SAS__M
18,NA21090,train,SAS__M
18,HG03652,train,SAS__M
18,HG03629,train,SAS__M
18,HG03830,train,SAS__M
18,HG03713,train,SAS__M
18,HG02650,train,SAS__M
18,NA20850,train,SAS__M
18,HG03740,train,SAS__M
18,NA21129,train,SAS__M
18,HG03795,train,SAS__M
18,HG03761,train,SAS__M
18,HG03660,train,SAS__M
18,HG03869,train,SAS__M
18,HG03941,train,SAS__M
18,HG04191,train,SAS__M
18,NA21107,train,SAS__M
18,HG04210,train,SAS__M
18,HG01583,train,SAS__M
18,NA21114,train,SAS__M
18,NA21099,train,SAS__M
18,HG03228,train,SAS__M
18,HG03854,train,SAS__M
18,HG03750,train,SAS__M
18,HG03618,train,SAS__M
18,HG04155,train,SAS__M
18,HG03777,train,SAS__M
18,HG02792,train,SAS__M
18,HG03707,train,SAS__M
18,NA21100,train,SAS__M
18,HG02786,train,SAS__M
18,HG03967,train,SAS__M
18,HG03744,train,SAS__M
18,HG02603,train,SAS__M
18,HG02791,train,SAS__M
18,HG03738,train,SAS__M
18,HG03965,train,SAS__M
18,HG03864,train,SAS__M
18,HG03848,train,SAS__M
18,NA20891,train,SAS__M
18,HG03489,train,SAS__M
18,HG04015,train,SAS__M
18,HG03803,train,SAS__M
18,HG04131,train,SAS__M
18,HG03870,train,SAS__M
18,HG03929,train,SAS__M
18,HG04033,train,SAS__M
18,HG04222,train,SAS__M
18,HG03856,train,SAS__M
18,HG04061,train,SAS__M
18,NA21135,train,SAS__M
18,HG04056,train,SAS__M
18,HG02783,train,SAS__M
18,HG03763,train,SAS__M
18,HG03779,train,SAS__M
18,HG03833,train,SAS__M
18,HG04228,train,SAS__M
18,HG02660,train,SAS__M
18,HG02684,train,SAS__M
18,HG03006,train,SAS__M
18,HG03899,train,SAS__M
18,HG03009,train,SAS__M
18,HG02780,train,SAS__M
18,HG03887,train,SAS__M
18,HG03702,train,SAS__M
18,HG03974,train,SAS__M
18,HG03985,train,SAS__M
18,HG03594,train,SAS__M
18,HG03790,train,SAS__M
18,HG04188,train,SAS__M
18,HG03654,train,SAS__M
18,HG02701,train,SAS__M
18,HG04003,train,SAS__M
18,HG03896,train,SAS__M
18,HG03844,train,SAS__M
18,HG02794,train,SAS__M
18,HG03990,train,SAS__M
18,HG04094,train,SAS__M
18,HG04096,train,SAS__M
18,HG03778,train,SAS__M
18,HG03743,train,SAS__M
18,HG03636,train,SAS__M
18,NA21091,train,SAS__M
18,NA21127,train,SAS__M
18,HG03742,train,SAS__M
18,NA20901,train,SAS__M
18,HG03991,train,SAS__M
18,HG04149,train,SAS__M
18,HG02738,train,SAS__M
18,HG03015,train,SAS__M
18,HG04204,train,SAS__M
18,HG03999,train,SAS__M
18,HG04160,train,SAS__M
18,NA21115,train,SAS__M
18,HG02493,train,SAS__M
18,HG03963,train,SAS__M
18,NA21116,train,SAS__M
18,HG02687,train,SAS__M
18,NA21104,train,SAS__M
18,NA21130,train,SAS__M
18,NA21092,train,SAS__M
18,HG03687,train,SAS__M
18,HG04173,train,SAS__M
18,HG03651,train,SAS__M
18,HG03767,train,SAS__M
18,HG03788,train,SAS__M
18,HG04107,train,SAS__M
18,HG03695,train,SAS__M
18,HG03914,train,SAS__M
18,HG03851,train,SAS__M
18,HG03902,train,SAS__M
18,HG04238,train,SAS__M
18,NA20911,train,SAS__M
18,HG04199,train,SAS__M
18,HG03746,train,SAS__M
18,HG03716,train,SAS__M
18,NA21113,train,SAS__M
18,HG03021,train,SAS__M
18,HG04193,val,SAS__M
18,HG04235,val,SAS__M
18,NA21111,val,SAS__M
18,HG03905,val,SAS__M
18,NA20864,val,SAS__M
18,HG04239,val,SAS__M
18,HG04158,val,SAS__M
18,HG03720,val,SAS__M
18,HG03694,val,SAS__M
18,HG01586,val,SAS__M
18,HG03950,val,SAS__M
18,NA20884,val,SAS__M
18,HG03615,val,SAS__M
18,HG03908,val,SAS__M
18,HG03920,val,SAS__M
18,HG03998,val,SAS__M
18,HG03821,val,SAS__M
18,NA20895,val,SAS__M
18,HG03978,val,SAS__M
18,HG02602,val,SAS__M
18,HG03786,val,SAS__M
18,HG02733,val,SAS__M
18,NA20890,val,SAS__M
18,HG02654,val,SAS__M
18,HG03697,val,SAS__M
18,HG03906,val,SAS__M
18,NA20904,val,SAS__M
18,HG03593,val,SAS__M
18,HG04219,val,SAS__M
18,NA20866,val,SAS__M
18,HG02689,val,SAS__M
18,HG03679,val,SAS__M
18,NA21124,val,SAS__M
18,NA20905,val,SAS__M
18,NA20861,val,SAS__M
18,HG04115,val,SAS__M
18,HG03710,val,SAS__M
18,HG04122,val,SAS__M
18,HG03867,val,SAS__M
18,HG03725,val,SAS__M
18,HG03672,val,SAS__M
18,HG04194,val,SAS__M
18,HG02774,val,SAS__M
18,HG03815,val,SAS__M
18,HG03872,val,SAS__M
18,HG03976,val,SAS__M
18,HG03846,val,SAS__M
18,HG02657,test,SAS__M
18,HG03686,test,SAS__M
18,HG03866,test,SAS__M
18,HG03624,test,SAS__M
18,HG04006,test,SAS__M
18,HG04098,test,SAS__M
18,HG04161,test,SAS__M
18,HG04022,test,SAS__M
18,NA20852,test,SAS__M
18,HG03745,test,SAS__M
18,HG01589,test,SAS__M
18,HG02698,test,SAS__M
18,HG03943,test,SAS__M
18,HG04157,test,SAS__M
18,HG03492,test,SAS__M
18,HG03705,test,SAS__M
18,HG04100,test,SAS__M
18,HG03809,test,SAS__M
18,HG03797,test,SAS__M
18,NA21094,test,SAS__M
18,HG03900,test,SAS__M
18,HG03644,test,SAS__M
18,NA21123,test,SAS__M
18,NA20867,test,SAS__M
18,HG03603,test,SAS__M
18,HG03794,test,SAS__M
18,HG03681,test,SAS__M
18,HG04215,test,SAS__M
18,HG03775,test,SAS__M
18,HG04185,test,SAS__M
18,HG04187,test,SAS__M
18,HG03585,test,SAS__M
18,NA20889,test,SAS__M
18,HG03800,test,SAS__M
18,HG03942,test,SAS__M
18,HG02727,test,SAS__M
18,HG03633,test,SAS__M
18,NA20885,test,SAS__M
18,NA21112,test,SAS__M
18,HG04229,test,SAS__M
18,HG02681,test,SAS__M
18,HG02724,test,SAS__M
18,HG03596,test,SAS__M
18,HG03691,test,SAS__M
18,HG04164,test,SAS__M
18,HG02651,test,SAS__M
18,NA20863,test,SAS__M
18,HG04023,test,SAS__M
18,HG03646,test,SAS__M
18,HG03825,train,SAS__F
18,HG04062,train,SAS__F
18,HG03616,train,SAS__F
18,HG02788,train,SAS__F
18,HG02790,train,SAS__F
18,HG03973,train,SAS__F
18,HG02649,train,SAS__F
18,HG03931,train,SAS__F
18,HG03922,train,SAS__F
18,HG03709,train,SAS__F
18,HG02691,train,SAS__F
18,HG03995,train,SAS__F
18,HG04029,train,SAS__F
18,HG03704,train,SAS__F
18,HG03907,train,SAS__F
18,HG03643,train,SAS__F
18,HG03673,train,SAS__F
18,HG03898,train,SAS__F
18,HG02778,train,SAS__F
18,HG04192,train,SAS__F
18,HG03762,train,SAS__F
18,HG02694,train,SAS__F
18,HG04025,train,SAS__F
18,HG03752,train,SAS__F
18,HG03757,train,SAS__F
18,HG02785,train,SAS__F
18,HG03944,train,SAS__F
18,NA20882,train,SAS__F
18,HG03868,train,SAS__F
18,HG03915,train,SAS__F
18,HG02661,train,SAS__F
18,HG03780,train,SAS__F
18,HG04189,train,SAS__F
18,NA20881,train,SAS__F
18,HG03787,train,SAS__F
18,HG03605,train,SAS__F
18,HG03235,train,SAS__F
18,HG03016,train,SAS__F
18,HG03796,train,SAS__F
18,HG02653,train,SAS__F
18,HG04042,train,SAS__F
18,HG02776,train,SAS__F
18,NA20847,train,SAS__F
18,HG04133,train,SAS__F
18,HG03730,train,SAS__F
18,HG03955,train,SAS__F
18,HG02658,train,SAS__F
18,HG03721,train,SAS__F
18,NA21125,train,SAS__F
18,HG03692,train,SAS__F
18,HG04059,train,SAS__F
18,HG04038,train,SAS__F
18,HG04047,train,SAS__F
18,HG03669,train,SAS__F
18,HG03754,train,SAS__F
18,HG03874,train,SAS__F
18,NA20878,train,SAS__F
18,NA21144,train,SAS__F
18,HG04212,train,SAS__F
18,NA21089,train,SAS__F
18,HG03904,train,SAS__F
18,HG02652,train,SAS__F
18,NA20869,train,SAS__F
18,HG03698,train,SAS__F
18,NA20896,train,SAS__F
18,NA20849,train,SAS__F
18,HG03714,train,SAS__F
18,HG03645,train,SAS__F
18,HG03804,train,SAS__F
18,HG01593,train,SAS__F
18,HG03831,train,SAS__F
18,HG03829,train,SAS__F
18,HG03789,train,SAS__F
18,HG02728,train,SAS__F
18,NA20910,train,SAS__F
18,NA20902,train,SAS__F
18,HG03782,train,SAS__F
18,HG03949,train,SAS__F
18,HG03625,train,SAS__F
18,NA20872,train,SAS__F
18,HG03989,train,SAS__F
18,HG03007,train,SAS__F
18,HG04075,train,SAS__F
18,HG03229,train,SAS__F
18,HG04035,train,SAS__F
18,HG04209,train,SAS__F
18,NA21102,train,SAS__F
18,HG04106,train,SAS__F
18,HG04054,train,SAS__F
18,HG04063,train,SAS__F
18,HG03703,train,SAS__F
18,HG04216,train,SAS__F
18,NA21108,train,SAS__F
18,HG03986,train,SAS__F
18,NA20856,train,SAS__F
18,HG04144,train,SAS__F
18,HG03977,train,SAS__F
18,HG02491,train,SAS__F
18,HG03838,train,SAS__F
18,HG03700,train,SAS__F
18,HG03683,train,SAS__F
18,NA21103,train,SAS__F
18,NA20908,train,SAS__F
18,HG03488,train,SAS__F
18,NA20900,train,SAS__F
18,NA20868,train,SAS__F
18,HG02692,train,SAS__F
18,HG04141,train,SAS__F
18,HG03886,train,SAS__F
18,HG03491,train,SAS__F
18,HG03863,train,SAS__F
18,NA21122,train,SAS__F
18,HG03927,train,SAS__F
18,HG04001,train,SAS__F
18,HG03684,train,SAS__F
18,HG02683,train,SAS__F
18,HG04214,train,SAS__F
18,HG03802,train,SAS__F
18,HG03834,train,SAS__F
18,HG03634,train,SAS__F
18,HG03620,train,SAS__F
18,HG03635,train,SAS__F
18,HG03617,train,SAS__F
18,NA21101,train,SAS__F
18,HG03784,train,SAS__F
18,HG02495,train,SAS__F
18,NA21110,train,SAS__F
18,HG03817,train,SAS__F
18,HG04217,train,SAS__F
18,NA20862,train,SAS__F
18,HG04156,train,SAS__F
18,HG04186,train,SAS__F
18,HG03882,train,SAS__F
18,HG03719,train,SAS__F
18,NA20886,train,SAS__F
18,HG02685,train,SAS__F
18,HG04014,train,SAS__F
18,HG04150,train,SAS__F
18,HG03741,train,SAS__F
18,HG03940,train,SAS__F
18,HG03849,train,SAS__F
18,HG03930,train,SAS__F
18,HG02688,train,SAS__F
18,HG03781,train,SAS__F
18,HG03947,train,SAS__F
18,HG02655,train,SAS__F
18,HG04132,train,SAS__F
18,HG03937,train,SAS__F
18,NA20894,train,SAS__F
18,HG03604,train,SAS__F
18,HG03832,train,SAS__F
18,HG04076,train,SAS__F
18,HG04118,train,SAS__F
18,HG03913,train,SAS__F
18,HG03019,train,SAS__F
18,HG03808,train,SAS__F
18,HG02659,train,SAS__F
18,HG03873,train,SAS__F
18,HG03770,train,SAS__F
18,HG03640,train,SAS__F
18,HG04177,train,SAS__F
18,HG02775,train,SAS__F
18,HG02725,train,SAS__F
18,HG03626,train,SAS__F
18,NA20876,train,SAS__F
18,NA20888,train,SAS__F
18,HG03857,train,SAS__F
18,HG04142,train,SAS__F
18,HG04202,train,SAS__F
18,HG04195,train,SAS__F
18,HG02697,train,SAS__F
18,HG03760,train,SAS__F
18,HG02494,train,SAS__F
18,HG02604,train,SAS__F
18,HG03598,train,SAS__F
18,HG03836,train,SAS__F
18,HG03793,train,SAS__F
18,HG04227,train,SAS__F
18,HG03238,train,SAS__F
18,HG03642,train,SAS__F
18,NA20875,train,SAS__F
18,HG03823,train,SAS__F
18,HG03968,train,SAS__F
18,HG03722,train,SAS__F
18,HG03236,train,SAS__F
18,HG03858,train,SAS__F
18,HG04018,train,SAS__F
18,NA21142,train,SAS__F
18,NA21097,train,SAS__F
18,HG02700,train,SAS__F
18,HG03239,train,SAS__F
18,HG03668,train,SAS__F
18,NA20906,train,SAS__F
18,HG04147,train,SAS__F
18,HG03717,train,SAS__F
18,HG03807,train,SAS__F
18,NA21141,train,SAS__F
18,HG03733,val,SAS__F
18,HG04036,val,SAS__F
18,HG03607,val,SAS__F
18,NA20853,val,SAS__F
18,HG02734,val,SAS__F
18,NA21143,val,SAS__F
18,HG02726,val,SAS__F
18,HG03862,val,SAS__F
18,NA20899,val,SAS__F
18,HG03650,val,SAS__F
18,HG03861,val,SAS__F
18,HG03816,val,SAS__F
18,HG04171,val,SAS__F
18,HG03736,val,SAS__F
18,HG02737,val,SAS__F
18,HG03925,val,SAS__F
18,HG02662,val,SAS__F
18,NA20854,val,SAS__F
18,HG03653,val,SAS__F
18,HG04162,val,SAS__F
18,HG03934,val,SAS__F
18,NA21086,val,SAS__F
18,NA21106,val,SAS__F
18,HG04200,val,SAS__F
18,HG03801,val,SAS__F
18,NA20851,val,SAS__F
18,HG03884,val,SAS__F
18,HG03774,val,SAS__F
18,HG03826,val,SAS__F
18,HG03916,val,SAS__F
18,HG03022,val,SAS__F
18,HG03814,val,SAS__F
18,HG03897,val,SAS__F
18,HG04174,val,SAS__F
18,HG04148,val,SAS__F
18,HG04136,val,SAS__F
18,HG02605,val,SAS__F
18,NA21088,val,SAS__F
18,HG03945,val,SAS__F
18,HG03799,val,SAS__F
18,HG02731,val,SAS__F
18,HG03895,val,SAS__F
18,HG03619,test,SAS__F
18,HG04184,test,SAS__F
18,HG03805,test,SAS__F
18,HG04026,test,SAS__F
18,HG03690,test,SAS__F
18,HG04159,test,SAS__F
18,HG03731,test,SAS__F
18,HG02682,test,SAS__F
18,HG04183,test,SAS__F
18,HG04135,test,SAS__F
18,NA21137,test,SAS__F
18,HG03595,test,SAS__F
18,HG03689,test,SAS__F
18,NA20877,test,SAS__F
18,HG03611,test,SAS__F
18,HG02601,test,SAS__F
18,HG03888,test,SAS__F
18,HG02793,test,SAS__F
18,HG03772,test,SAS__F
18,NA21120,test,SAS__F
18,NA20874,test,SAS__F
18,HG02784,test,SAS__F
18,HG04175,test,SAS__F
18,HG03894,test,SAS__F
18,HG03765,test,SAS__F
18,NA20859,test,SAS__F
18,HG04090,test,SAS__F
18,HG03928,test,SAS__F
18,HG03910,test,SAS__F
18,HG04151,test,SAS__F
18,HG04180,test,SAS__F
18,HG03951,test,SAS__F
18,HG03756,test,SAS__F
18,HG03706,test,SAS__F
18,HG04153,test,SAS__F
18,HG02787,test,SAS__F
18,HG03589,test,SAS__F
18,HG03230,test,SAS__F
18,HG03631,test,SAS__F
18,HG04099,test,SAS__F
18,HG03919,test,SAS__F
18,NA20892,test,SAS__F
18,HG04070,test,SAS__F
18,HG03391,train,AFR__M
18,HG02536,train,AFR__M
18,HG03484,train,AFR__M
18,NA20279,train,AFR__M
18,HG01990,train,AFR__M
18,HG01914,train,AFR__M
18,HG02968,train,AFR__M
18,NA19092,train,AFR__M
18,NA19119,train,AFR__M
18,NA18506,train,AFR__M
18,HG02887,train,AFR__M
18,HG02813,train,AFR__M
18,HG03124,train,AFR__M
18,HG03343,train,AFR__M
18,HG02807,train,AFR__M
18,HG02481,train,AFR__M
18,NA19224,train,AFR__M
18,NA18914,train,AFR__M
18,NA19213,train,AFR__M
18,HG03122,train,AFR__M
18,NA18503,train,AFR__M
18,HG03445,train,AFR__M
18,HG03442,train,AFR__M
18,HG02773,train,AFR__M
18,HG02984,train,AFR__M
18,NA19452,train,AFR__M
18,NA18913,train,AFR__M
18,NA19918,train,AFR__M
18,HG03072,train,AFR__M
18,HG02762,train,AFR__M
18,NA18500,train,AFR__M
18,NA19208,train,AFR__M
18,HG02051,train,AFR__M
18,NA18934,train,AFR__M
18,NA19189,train,AFR__M
18,NA20340,train,AFR__M
18,NA19380,train,AFR__M
18,HG03385,train,AFR__M
18,NA19031,train,AFR__M
18,HG02332,train,AFR__M
18,NA19702,train,AFR__M
18,HG02881,train,AFR__M
18,NA19916,train,AFR__M
18,NA19700,train,AFR__M
18,HG02570,train,AFR__M
18,NA19982,train,AFR__M
18,NA19177,train,AFR__M
18,HG03112,train,AFR__M
18,NA19150,train,AFR__M
18,NA18917,train,AFR__M
18,HG02821,train,AFR__M
18,NA19200,train,AFR__M
18,HG02980,train,AFR__M
18,NA19186,train,AFR__M
18,HG03268,train,AFR__M
18,HG03133,train,AFR__M
18,NA19226,train,AFR__M
18,HG02895,train,AFR__M
18,HG03371,train,AFR__M
18,NA18497,train,AFR__M
18,HG02612,train,AFR__M
18,NA19113,train,AFR__M
18,HG02625,train,AFR__M
18,NA19173,train,AFR__M
18,NA19128,train,AFR__M
18,HG03582,train,AFR__M
18,NA18869,train,AFR__M
18,NA19258,train,AFR__M
18,NA19026,train,AFR__M
18,HG02623,train,AFR__M
18,NA18485,train,AFR__M
18,HG02445,train,AFR__M
18,NA18935,train,AFR__M
18,HG03118,train,AFR__M
18,HG01879,train,AFR__M
18,HG03190,train,AFR__M
18,NA19397,train,AFR__M
18,NA20126,train,AFR__M
18,HG02851,train,AFR__M
18,HG03260,train,AFR__M
18,HG02461,train,AFR__M
18,HG01882,train,AFR__M
18,HG03197,train,AFR__M
18,NA19429,train,AFR__M
18,HG02982,train,AFR__M
18,HG03196,train,AFR__M
18,NA19309,train,AFR__M
18,HG03078,train,AFR__M
18,HG02281,train,AFR__M
18,NA19256,train,AFR__M
18,HG03120,train,AFR__M
18,HG03559,train,AFR__M
18,HG02449,train,AFR__M
18,NA19121,train,AFR__M
18,HG03538,train,AFR__M
18,NA20348,train,AFR__M
18,HG03311,train,AFR__M
18,HG02610,train,AFR__M
18,NA19347,train,AFR__M
18,NA19385,train,AFR__M
18,HG03547,train,AFR__M
18,HG02856,train,AFR__M
18,HG02838,train,AFR__M
18,HG02316,train,AFR__M
18,NA19443,train,AFR__M
18,HG02924,train,AFR__M
18,HG02501,train,AFR__M
18,NA18910,train,AFR__M
18,NA18925,train,AFR__M
18,HG02860,train,AFR__M
18,HG02307,train,AFR__M
18,NA19141,train,AFR__M
18,HG01888,train,AFR__M
18,HG03191,train,AFR__M
18,HG02143,train,AFR__M
18,HG02764,train,AFR__M
18,NA18507,train,AFR__M
18,NA19027,train,AFR__M
18,NA18872,train,AFR__M
18,NA19319,train,AFR__M
18,HG03556,train,AFR__M
18,HG03571,train,AFR__M
18,NA18856,train,AFR__M
18,NA18874,train,AFR__M
18,NA18519,train,AFR__M
18,NA19384,train,AFR__M
18,HG02721,train,AFR__M
18,HG03246,train,AFR__M
18,NA19139,train,AFR__M
18,HG02575,train,AFR__M
18,HG03344,train,AFR__M
18,HG03029,train,AFR__M
18,NA19223,train,AFR__M
18,HG02975,train,AFR__M
18,HG02965,train,AFR__M
18,HG03169,train,AFR__M
18,HG02255,train,AFR__M
18,HG02678,train,AFR__M
18,NA19318,train,AFR__M
18,HG02545,train,AFR__M
18,NA18923,train,AFR__M
18,HG02977,train,AFR__M
18,HG03373,train,AFR__M
18,HG03101,train,AFR__M
18,HG02053,train,AFR__M
18,NA19430,train,AFR__M
18,HG02107,train,AFR__M
18,HG03367,train,AFR__M
18,HG02569,train,AFR__M
18,HG03160,train,AFR__M
18,HG03456,train,AFR__M
18,HG02596,train,AFR__M
18,HG02484,train,AFR__M
18,HG03035,train,AFR__M
18,HG03069,train,AFR__M
18,NA18911,train,AFR__M
18,NA19120,train,AFR__M
18,NA19984,train,AFR__M
18,HG03248,train,AFR__M
18,HG02009,train,AFR__M
18,NA19123,train,AFR__M
18,HG03137,train,AFR__M
18,NA19107,train,AFR__M
18,HG02055,train,AFR__M
18,NA19130,train,AFR__M
18,NA20318,train,AFR__M
18,HG03565,train,AFR__M
18,HG03170,train,AFR__M
18,HG02464,train,AFR__M
18,NA19900,train,AFR__M
18,NA19153,train,AFR__M
18,NA19360,train,AFR__M
18,NA19922,train,AFR__M
18,NA18515,train,AFR__M
18,HG03280,train,AFR__M
18,HG03056,train,AFR__M
18,HG03301,train,AFR__M
18,NA18498,train,AFR__M
18,HG03057,train,AFR__M
18,NA19455,train,AFR__M
18,NA20298,train,AFR__M
18,HG03033,train,AFR__M
18,NA18863,train,AFR__M
18,NA19908,train,AFR__M
18,NA19703,train,AFR__M
18,HG02854,train,AFR__M
18,HG02944,train,AFR__M
18,HG02317,train,AFR__M
18,HG02816,train,AFR__M
18,HG01895,train,AFR__M
18,HG02013,train,AFR__M
18,NA19376,train,AFR__M
18,NA19307,train,AFR__M
18,NA19919,train,AFR__M
18,HG03065,train,AFR__M
18,HG01986,train,AFR__M
18,NA19175,train,AFR__M
18,HG03376,train,AFR__M
18,HG03579,train,AFR__M
18,NA18510,train,AFR__M
18,HG03096,train,AFR__M
18,NA19317,train,AFR__M
18,NA19428,train,AFR__M
18,HG02715,train,AFR__M
18,HG03472,train,AFR__M
18,HG02258,train,AFR__M
18,HG03063,train,AFR__M
18,NA19203,train,AFR__M
18,HG03298,train,AFR__M
18,HG03574,train,AFR__M
18,NA19198,train,AFR__M
18,NA19043,train,AFR__M
18,HG03098,train,AFR__M
18,NA18915,train,AFR__M
18,NA19248,train,AFR__M
18,HG03209,train,AFR__M
18,HG03166,train,AFR__M
18,HG03134,train,AFR__M
18,HG02815,train,AFR__M
18,HG03519,train,AFR__M
18,HG03039,train,AFR__M
18,HG02953,train,AFR__M
18,HG03074,train,AFR__M
18,HG03269,train,AFR__M
18,NA19035,train,AFR__M
18,NA20342,train,AFR__M
18,NA19160,train,AFR__M
18,HG03128,train,AFR__M
18,NA19142,train,AFR__M
18,HG02647,train,AFR__M
18,NA19171,train,AFR__M
18,HG02800,train,AFR__M
18,HG03460,train,AFR__M
18,HG02973,train,AFR__M
18,HG02323,train,AFR__M
18,HG02675,train,AFR__M
18,HG02883,train,AFR__M
18,NA19711,train,AFR__M
18,NA19025,train,AFR__M
18,HG02890,train,AFR__M
18,NA18522,train,AFR__M
18,HG03433,train,AFR__M
18,NA19383,train,AFR__M
18,HG01912,train,AFR__M
18,NA19207,train,AFR__M
18,HG03249,train,AFR__M
18,NA19041,train,AFR__M
18,HG02869,train,AFR__M
18,NA20291,train,AFR__M
18,HG03131,train,AFR__M
18,HG03302,train,AFR__M
18,NA20362,train,AFR__M
18,HG03368,train,AFR__M
18,HG03136,train,AFR__M
18,NA19028,train,AFR__M
18,NA19331,train,AFR__M
18,HG02892,train,AFR__M
18,HG02836,train,AFR__M
18,HG03109,train,AFR__M
18,HG02819,train,AFR__M
18,HG02768,train,AFR__M
18,HG02668,train,AFR__M
18,HG02433,train,AFR__M
18,HG02771,train,AFR__M
18,NA19312,train,AFR__M
18,NA20278,train,AFR__M
18,HG01887,train,AFR__M
18,HG02590,train,AFR__M
18,NA18868,train,AFR__M
18,HG03352,train,AFR__M
18,HG02455,train,AFR__M
18,NA19308,train,AFR__M
18,HG01988,train,AFR__M
18,HG02463,train,AFR__M
18,HG02812,train,AFR__M
18,HG02145,train,AFR__M
18,NA18859,train,AFR__M
18,HG03518,train,AFR__M
18,NA20351,train,AFR__M
18,NA19205,train,AFR__M
18,HG03451,train,AFR__M
18,HG03130,train,AFR__M
18,HG03175,train,AFR__M
18,HG02014,train,AFR__M
18,NA19394,train,AFR__M
18,HG02470,train,AFR__M
18,NA19096,train,AFR__M
18,NA19705,train,AFR__M
18,NA19098,train,AFR__M
18,HG01897,train,AFR__M
18,HG02284,train,AFR__M
18,HG03521,train,AFR__M
18,HG02948,train,AFR__M
18,HG03127,train,AFR__M
18,HG03202,train,AFR__M
18,NA20281,train,AFR__M
18,NA18908,train,AFR__M
18,NA18865,train,AFR__M
18,HG03313,train,AFR__M
18,NA19372,train,AFR__M
18,NA19346,train,AFR__M
18,NA19138,train,AFR__M
18,HG02620,train,AFR__M
18,NA19920,train,AFR__M
18,HG03394,train,AFR__M
18,HG02717,train,AFR__M
18,HG02585,train,AFR__M
18,HG02923,train,AFR__M
18,NA19466,train,AFR__M
18,HG01890,train,AFR__M
18,HG03193,train,AFR__M
18,HG03308,train,AFR__M
18,NA19101,train,AFR__M
18,HG03370,train,AFR__M
18,HG03304,train,AFR__M
18,HG03163,train,AFR__M
18,HG02756,train,AFR__M
18,HG02645,train,AFR__M
18,NA19904,train,AFR__M
18,NA18877,train,AFR__M
18,NA19828,val,AFR__M
18,NA18862,val,AFR__M
18,NA18853,val,AFR__M
18,HG02642,val,AFR__M
18,HG02011,val,AFR__M
18,NA19154,val,AFR__M
18,HG03397,val,AFR__M
18,HG03271,val,AFR__M
18,NA19146,val,AFR__M
18,NA18871,val,AFR__M
18,HG03436,val,AFR__M
18,HG03048,val,AFR__M
18,NA18504,val,AFR__M
18,HG03045,val,AFR__M
18,HG03050,val,AFR__M
18,HG02582,val,AFR__M
18,HG03077,val,AFR__M
18,HG03024,val,AFR__M
18,HG02420,val,AFR__M
18,HG02938,val,AFR__M
18,NA20356,val,AFR__M
18,HG02810,val,AFR__M
18,NA20346,val,AFR__M
18,HG02563,val,AFR__M
18,HG03382,val,AFR__M
18,HG02636,val,AFR__M
18,HG02966,val,AFR__M
18,NA19393,val,AFR__M
18,NA19117,val,AFR__M
18,HG02878,val,AFR__M
18,NA19374,val,AFR__M
18,HG02541,val,AFR__M
18,HG03199,val,AFR__M
18,HG03439,val,AFR__M
18,HG02628,val,AFR__M
18,NA19020,val,AFR__M
18,HG02334,val,AFR__M
18,HG01885,val,AFR__M
18,HG02981,val,AFR__M
18,HG03432,val,AFR__M
18,HG02804,val,AFR__M
18,NA19834,val,AFR__M
18,NA19161,val,AFR__M
18,HG02439,val,AFR__M
18,HG03314,val,AFR__M
18,HG02941,val,AFR__M
18,HG02466,val,AFR__M
18,HG03469,val,AFR__M
18,HG02557,val,AFR__M
18,HG03240,val,AFR__M
18,HG03457,val,AFR__M
18,NA19448,val,AFR__M
18,HG02613,val,AFR__M
18,NA19375,val,AFR__M
18,NA19211,val,AFR__M
18,NA19818,val,AFR__M
18,HG02972,val,AFR__M
18,HG02853,val,AFR__M
18,HG03054,val,AFR__M
18,HG02429,val,AFR__M
18,HG03388,val,AFR__M
18,NA19451,val,AFR__M
18,HG03081,val,AFR__M
18,NA18879,val,AFR__M
18,NA19249,val,AFR__M
18,HG03100,val,AFR__M
18,HG02666,val,AFR__M
18,HG02798,val,AFR__M
18,HG02314,test,AFR__M
18,NA18854,test,AFR__M
18,HG02283,test,AFR__M
18,HG03296,test,AFR__M
18,NA18486,test,AFR__M
18,NA19184,test,AFR__M
18,HG02496,test,AFR__M
18,HG02644,test,AFR__M
18,HG02884,test,AFR__M
18,NA18487,test,AFR__M
18,HG03115,test,AFR__M
18,HG03060,test,AFR__M
18,HG03172,test,AFR__M
18,HG03139,test,AFR__M
18,NA18501,test,AFR__M
18,HG02343,test,AFR__M
18,HG03577,test,AFR__M
18,NA19210,test,AFR__M
18,HG03515,test,AFR__M
18,HG02554,test,AFR__M
18,NA19239,test,AFR__M
18,HG03350,test,AFR__M
18,HG03258,test,AFR__M
18,HG03157,test,AFR__M
18,HG02330,test,AFR__M
18,HG02634,test,AFR__M
18,HG03299,test,AFR__M
18,HG02573,test,AFR__M
18,HG03027,test,AFR__M
18,NA20358,test,AFR__M
18,HG03265,test,AFR__M
18,HG03242,test,AFR__M
18,NA19103,test,AFR__M
18,NA19350,test,AFR__M
18,NA19174,test,AFR__M
18,HG03295,test,AFR__M
18,NA19454,test,AFR__M
18,HG03161,test,AFR__M
18,HG03478,test,AFR__M
18,HG03103,test,AFR__M
18,HG02839,test,AFR__M
